company_name,slug,phone,address,city,state,zip,website,has_website,website_category,google_maps_url,business_status,source,discovery_city,discovery_query,license_number,license_status,license_expiration,county,contact_name,crossref_confidence,tsbpe_verified,phone_match,address_match,crossref_notes
Badgett Bro's Plumbing,badgett-bro-s-plumbing-garland,(469) 552-7309,"4202 Carrington Dr, Garland, TX 75043",Garland,TX,75043,https://sewerrepairgarland.com/,True,dedicated_website,https://maps.google.com/?cid=17868717899657866647&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Garland,plumber in Garland Texas,,,,,,,False,,,
Triple Crown Plumbing,triple-crown-plumbing-plano,(972) 544-6544,"542 Haggard St Ste 514, Plano, TX 75074",Plano,TX,75074,https://www.triplecrownplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=7413451799594804260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Garland,plumber in Garland Texas,,,,,,,False,,,
"Milestone Electric, A/C, & Plumbing",milestone-electric-a-c-plumbing-rockwall,(972) 616-4171,"2800 Discovery Blvd, Rockwall, TX 75032",Rockwall,TX,75032,http://callmilestone.com/,True,dedicated_website,https://maps.google.com/?cid=16667178816134808607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Garland,plumber in Garland Texas,,,,,,,False,,,
The Plumbing Pros,the-plumbing-pros-richardson,(972) 846-0010,"1819 Firman Dr Ste 123, Richardson, TX 75081",Richardson,TX,75081,https://theplumbingpros.com/,True,dedicated_website,https://maps.google.com/?cid=5664345974342343667&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Garland,plumber in Garland Texas,,,,,,,False,,,
Lex's Plumbing,lex-s-plumbing-frisco,(469) 336-3919,"7577 Lake Trail, Frisco, TX 75036",Frisco,TX,75036,https://lexsplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=635981177730037787&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
"Plumber True Services of Frisco, TX",plumber-true-services-of-frisco-tx-frisco,(469) 639-1825,"5200 Town and Country Blvd, Frisco, TX 75034",Frisco,TX,75034,https://plumbertrueservices.com/frisco,True,dedicated_website,https://maps.google.com/?cid=9768578768679264521&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Trident Plumbing,trident-plumbing-frisco,(972) 900-6660,"15222 King Rd Ste 301, Frisco, TX 75034",Frisco,TX,75034,https://trident-plumbing.com/,True,dedicated_website,https://maps.google.com/?cid=406264801486893463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Earl's Plumbing,earl-s-plumbing-frisco,(469) 517-1532,"11625 Custer Rd #110, Frisco, TX 75035",Frisco,TX,75035,https://callearls.com/north-dallas/?utm_source=gbp,True,dedicated_website,https://maps.google.com/?cid=15832752035533315301&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Earl’s Plumbing - West Frisco,earl-s-plumbing-west-frisco-frisco,(469) 960-4849,"2770 Main St Ste #263, Frisco, TX 75033",Frisco,TX,75033,https://callearls.com/north-dallas/?utm_source=gbp,True,dedicated_website,https://maps.google.com/?cid=5103742607098515751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
"Berkeys Plumbing, A/C & Electrical",berkeys-plumbing-a-c-electrical-frisco,(214) 216-1727,"4645 Avon Ln Ste 260, Frisco, TX 75033",Frisco,TX,75033,https://www.berkeys.com/frisco-tx/?utm_campaign=gmb_be_home_everyone_gmb-frisco&utm_medium=gmb&utm_source=google,True,dedicated_website,https://maps.google.com/?cid=11965619057926164744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
VIP PLUMBING EXPERTS LLC,vip-plumbing-experts-llc-frisco,(469) 486-0687,"5566 Main St, Frisco, TX 75033",Frisco,TX,75033,,False,no_website,https://maps.google.com/?cid=3056753035703055885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
FPP Plumbing,fpp-plumbing-frisco,(469) 998-8999,"12800 Westridge Blvd suite 116, Frisco, TX 75035",Frisco,TX,75035,https://fppplumbing.com/plumber-frisco-tx/,True,dedicated_website,https://maps.google.com/?cid=16325069929376080655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
"ENCO Plumbing, Inc.",enco-plumbing-inc-the-colony,(214) 222-4464,"3700 Standridge Dr, The Colony, TX 75056",The Colony,TX,75056,http://encoplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=12835738136874080358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Garrison Plumbing Services,garrison-plumbing-services-frisco,(972) 987-4255,"7576 Lake Trail, Frisco, TX 75036",Frisco,TX,75036,http://www.garrisonplumbingservices.com/,True,dedicated_website,https://maps.google.com/?cid=9365150546122601290&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Trusted Plumber of Prosper,trusted-plumber-of-prosper-prosper,(469) 482-3092,"911 S Preston Rd, Prosper, TX 75078",Prosper,TX,75078,http://trustedplumbertexas.com/,True,dedicated_website,https://maps.google.com/?cid=14329710600536161936&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Jennings Plumbing Services,jennings-plumbing-services-little-elm,(972) 492-5369,"114 W Dickson Ln Ste 500C, Little Elm, TX 75068",Little Elm,TX,75068,https://www.jpstx.pro/,True,dedicated_website,https://maps.google.com/?cid=15853061461465822331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
"Porpoise Plumbing, LLC.",porpoise-plumbing-llc-prosper,(972) 430-6006,"1241 Prosper Commons Blvd #108, Prosper, TX 75078",Prosper,TX,75078,https://www.porpoiseplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=5039167682737823597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Crown Plumbing Service,crown-plumbing-service-prosper,(972) 346-2332,"2115 W Yorkshire Building A, Prosper, TX 75078",Prosper,TX,75078,https://www.crownplumbingservice.com/?utm_source=gmb_Listing&utm_medium=organic,True,dedicated_website,https://maps.google.com/?cid=604774409816244783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
Genzel Plumbing Company,genzel-plumbing-company-mckinney,(972) 548-5188,"6851 Virginia Pkwy Ste 201, McKinney, TX 75071",McKinney,TX,75071,https://genzelplumbing.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-mckinney&utm_term=plumber-mckinney,True,dedicated_website,https://maps.google.com/?cid=14828694787563230851&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Frisco,plumber in Frisco Texas,,,,,,,False,,,
JMP Plumbing Services,jmp-plumbing-services-mckinney,(469) 337-3725,"405 Power House St Ste 501, McKinney, TX 75071",McKinney,TX,75071,https://jmpplumbingservices.com/,True,dedicated_website,https://maps.google.com/?cid=13578660315654163827&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Plumber On Call of McKinney,plumber-on-call-of-mckinney-mckinney,(972) 779-6274,"6577 Henneman Way Suite 4067, McKinney, TX 75070",McKinney,TX,75070,http://plumberoncalldfw.com/mckinney,True,dedicated_website,https://maps.google.com/?cid=2921689230765746293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
"Bewley Plumbing, LLC",bewley-plumbing-llc-mckinney,(469) 461-4098,"606 E Standifer St, McKinney, TX 75069",McKinney,TX,75069,https://www.bewleyplumbing.com/?utm_campaign=gmb,True,dedicated_website,https://maps.google.com/?cid=9058617172471269549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Sewell Plumbing Services,sewell-plumbing-services-mckinney,(214) 606-7648,"1971 Univ Business Dr Ste. 101, McKinney, TX 75071",McKinney,TX,75071,https://sewellplumbingtx.com/,True,dedicated_website,https://maps.google.com/?cid=985429350678541183&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
"Plumber True Services of McKinney, TX",plumber-true-services-of-mckinney-tx-mckinney,(972) 846-8587,"6800 Weiskopf Ave, McKinney, TX 75070",McKinney,TX,75070,https://plumberstrueservices.site/,True,dedicated_website,https://maps.google.com/?cid=8959713155493453338&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Underwood Plumbing and Septic,underwood-plumbing-and-septic-mckinney,(972) 232-7891,"2150 S Central Expy Ste 200, McKinney, TX 75070",McKinney,TX,75070,https://underwoodplumbingandseptic.com/service-areas/McKinney-tx/,True,dedicated_website,https://maps.google.com/?cid=2159483619892573328&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
"Baker Brothers Plumbing, Air & Electric",baker-brothers-plumbing-air-electric-mckinney,(972) 486-9882,"7300 State Hwy 121 Ste. 300, McKinney, TX 75070",McKinney,TX,75070,https://bakerbrothersplumbing.com/mckinney-plumbing/?utm_campaign=gmb_bk_home_all_mckinney&utm_medium=gmb&utm_source=google,True,dedicated_website,https://maps.google.com/?cid=1672929767384230812&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Streamline Plumbing,streamline-plumbing-mckinney,(469) 703-0209,"2150 S Central Expy #200, McKinney, TX 75070",McKinney,TX,75070,https://www.streamlineplumbingtx.com/,True,dedicated_website,https://maps.google.com/?cid=12696597308876189163&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Smith and Son Plumbing,smith-and-son-plumbing-mckinney,(940) 360-5826,"6401 Eldorado Pkwy Ste 97, McKinney, TX 75070",McKinney,TX,75070,https://www.crplumbingdfw.com/service-areas/argyle-plumbing-and-hvac-company/,True,dedicated_website,https://maps.google.com/?cid=5026087629200823278&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
McPlumber McKinney,mcplumber-mckinney-mckinney,(469) 471-9505,"200 W Louisiana St, McKinney, TX 75069",McKinney,TX,75069,https://mckinneymcplumber.com/,True,dedicated_website,https://maps.google.com/?cid=17159306634560619761&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Tex Plumbing,tex-plumbing-mckinney,(469) 667-6738,"4314 Co Rd 411, McKinney, TX 75071",McKinney,TX,75071,https://texplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=17993415581556520708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
HoneyDo Plumbing LLC,honeydo-plumbing-llc-mckinney,(469) 981-9328,"5100 Eldorado Pkwy Ste 102-515, McKinney, TX 75070",McKinney,TX,75070,https://honeydoplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=13227894639954720877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Phillips Plumbing Co.,phillips-plumbing-co-mckinney,(469) 373-2961,"1801 N Lake Forest Dr, McKinney, TX 75071",McKinney,TX,75071,http://plumbingmckinney-tx.com/,True,dedicated_website,https://maps.google.com/?cid=11082031937356723946&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,McKinney,plumber in McKinney Texas,,,,,,,False,,,
Frank’s Repair Plumbing Inc.,frank-s-repair-plumbing-inc-amarillo,(806) 545-8565,"4112 NW 10th Ave, Amarillo, TX 79106",Amarillo,TX,79106,https://www.franksrepairplumbing.com/?utm_source=GMB&utm_medium=organic&utm_campaign=Amarillo,True,dedicated_website,https://maps.google.com/?cid=6046998557783909341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Route 66 Plumbing,route-66-plumbing-amarillo,(806) 557-3096,"6500 Canyon Dr Ste 200, Amarillo, TX 79109",Amarillo,TX,79109,https://www.callroute66.com/?utm_campaign=gmb,True,dedicated_website,https://maps.google.com/?cid=15446860707806651403&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
1-800-Plumber +Air & Electric,1-800-plumber-air-electric-amarillo,(806) 622-3862,"513 Ross St, Amarillo, TX 79102",Amarillo,TX,79102,https://1800plumber.com/amarillo-tx,True,dedicated_website,https://maps.google.com/?cid=2026478597165769171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places+tsbpe,Amarillo,plumber in Amarillo Texas,38075,Current,03/31/2027,POTTER,JASEN SHREINER,high,True,yes,yes,Phone matches TSBPE and Google; Address matches TSBPE and Google; Google website: https://1800plumber.com/amarillo-tx
"Jasper Plumbing Services, LLC",jasper-plumbing-services-llc-amarillo,(806) 731-2222,"1602 SW 8th Ave, Amarillo, TX 79101",Amarillo,TX,79101,https://jasperplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=3840941974960577487&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Dan The Plumbing Man,dan-the-plumbing-man-amarillo,(806) 567-2431,"4088 Beacon Rd #160, Amarillo, TX 79118",Amarillo,TX,79118,https://www.amarillo-plumber.com/,True,dedicated_website,https://maps.google.com/?cid=14100809312749530011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Joe The Plumber,joe-the-plumber-amarillo,(806) 376-8200,"1007 SW 10th Ave, Amarillo, TX 79101",Amarillo,TX,79101,https://joetheplumber.com/,True,dedicated_website,https://maps.google.com/?cid=17354761758718902204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Dependable Plumbing,dependable-plumbing-amarillo,(806) 374-2336,"219 S Pierce St, Amarillo, TX 79101",Amarillo,TX,79101,https://amarillodependableplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=5587848346028393830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Pratt Plumbing,pratt-plumbing-amarillo,(806) 373-7866,"6007 SW 45th Ave, Amarillo, TX 79109",Amarillo,TX,79109,https://prattplumbing.net/,True,dedicated_website,https://maps.google.com/?cid=2396745983060650005&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
"A&R Plumbing, Heating, & Air Conditioning",a-r-plumbing-heating-air-conditioning-amarillo,(806) 372-1572,"87 N Fannin St, Amarillo, TX 79106",Amarillo,TX,79106,https://armechanical.com/,True,dedicated_website,https://maps.google.com/?cid=6717066362633932503&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
"Bob Jay's Heating, Air Conditioning, and Plumbing Inc.",bob-jay-s-heating-air-conditioning-and-plumbing-inc-amarillo,(806) 373-2221,"1207 SW 6th Ave, Amarillo, TX 79101",Amarillo,TX,79101,https://mybobjays.com/,True,dedicated_website,https://maps.google.com/?cid=5503469717236597880&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Aaron's Plumbing,aaron-s-plumbing-amarillo,(806) 584-6376,"6027 Canyon Dr Ste 100, Amarillo, TX 79110",Amarillo,TX,79110,http://www.aaronsplumbing.net/,True,dedicated_website,https://maps.google.com/?cid=17533135139621905363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Willis Plumbing Heating & AC,willis-plumbing-heating-ac-amarillo,(806) 374-4551,"722 S Arthur St, Amarillo, TX 79102",Amarillo,TX,79102,https://willisplumbing.co/,False,website_url_not_reachable,https://maps.google.com/?cid=792524721478005266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
"Plains Plumbing Co., LLC",plains-plumbing-co-llc-amarillo,(806) 376-6375,"1301 SW 7th Ave, Amarillo, TX 79101",Amarillo,TX,79101,http://www.plainsplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=756937012667729879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Amarillo Plumbing Specialists,amarillo-plumbing-specialists-amarillo,(806) 307-8136,"5500 SW 34th Ave, Amarillo, TX 79109",Amarillo,TX,79109,https://amarilloplumbingspecialists.com/,True,dedicated_website,https://maps.google.com/?cid=959108039981354140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Mays Plumbing & Construction Inc.,mays-plumbing-construction-inc-amarillo,(806) 353-9653,"201 N Fillmore St, Amarillo, TX 79107",Amarillo,TX,79107,http://maysplumbingandconstruction.com/,True,dedicated_website,https://maps.google.com/?cid=9749544926188485112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Lawson's Contracting Services LLC,lawson-s-contracting-services-llc-amarillo,(806) 355-8246,"15401 FM 2590, Amarillo, TX 79119",Amarillo,TX,79119,https://lawsonscontracting.com/,True,dedicated_website,https://maps.google.com/?cid=16261219969321220791&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
NOMAD Mechanical,nomad-mechanical-amarillo,(806) 681-8009,"4423 Canyon Dr B, Amarillo, TX 79110",Amarillo,TX,79110,https://nomadmech.com/,True,dedicated_website,https://maps.google.com/?cid=17852566907224483324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
MMM Plumbing Heating & AC,mmm-plumbing-heating-ac-amarillo,(806) 376-9797,"87 N Fannin St, Amarillo, TX 79106",Amarillo,TX,79106,https://mmmpha.com/,True,dedicated_website,https://maps.google.com/?cid=5887792737805162607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
Scottco,scottco-amarillo,(806) 355-4663,"4121 SW 50th Ave, Amarillo, TX 79109",Amarillo,TX,79109,https://scottco.com/,True,dedicated_website,https://maps.google.com/?cid=17507870697859874106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Amarillo,plumber in Amarillo Texas,,,,,,,False,,,
"Dial One Johnson Plumbing, Cooling & Heating",dial-one-johnson-plumbing-cooling-heating-grand-prairie,(972) 662-8223,"209 W Main St #107, Grand Prairie, TX 75050",Grand Prairie,TX,75050,https://dial1plumbing.com/,True,dedicated_website,https://maps.google.com/?cid=1294319412852147326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Grand Prairie,plumber in Grand Prairie Texas,,,,,,,False,,,
McG Krush Plumbing Solutions,mcg-krush-plumbing-solutions-grand-prairie,(682) 553-0163,"1610 W Polo Rd, Grand Prairie, TX 75052",Grand Prairie,TX,75052,,False,no_website,https://maps.google.com/?cid=6862134850280449926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Grand Prairie,plumber in Grand Prairie Texas,,,,,,,False,,,
Controlled Plumbing,controlled-plumbing-grand-prairie,(817) 752-9410,"1037 Kaylie St, Grand Prairie, TX 75052",Grand Prairie,TX,75052,http://www.controlledplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=1431317081042221914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Grand Prairie,plumber in Grand Prairie Texas,,,,,,,False,,,
Black Tie Plumbing,black-tie-plumbing-grand-prairie,(214) 257-0974,"1121 Fountain Pkwy, Grand Prairie, TX 75050",Grand Prairie,TX,75050,https://blacktieplumbing.com/,True,dedicated_website,https://maps.google.com/?cid=9699546734524509394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,google_places,Grand Prairie,plumber in Grand Prairie Texas,,,,,,,False,,,
