name,slug,industry,trade,region,address,city,phone,website_listed,no_website_reason,source,status,verification_status,verification_notes,google_maps_url,google_website,google_phone,google_address,web_search_website,web_search_confidence
Elite Plumbing & Hydro-Jetting,elite-plumbing-hydro-jetting-whittier,home_services,plumber,socal,"12107 Hadley St, Whittier, CA 90601",Whittier,(562) 907-8719,https://eliteplumbingandhydrojetting.net/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://eliteplumbingandhydrojetting.net/. Google lists website: https://eliteplumbingandhydrojetting.net/,https://maps.google.com/?cid=2871063930225440921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://eliteplumbingandhydrojetting.net/,(562) 907-8719,"12107 Hadley St, Whittier, CA 90601",https://eliteplumbingandhydrojetting.net/,high
Elite Plumbing Pros,elite-plumbing-pros-riverside,home_services,plumber,socal,"6139 Zircon Wy, Riverside, CA 92503",Riverside,(951) 992-6227,https://eliteplumbingpros951.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://eliteplumbingpros951.com/. Google lists website: https://eliteplumbingpros951.com/,https://maps.google.com/?cid=5178830127827071394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://eliteplumbingpros951.com/,(951) 992-6227,"6139 Zircon Wy, Riverside, CA 92503",https://eliteplumbingpros951.com/,high
Elite Rooter Plumbers,elite-rooter-plumbers-fullerton,home_services,plumber,socal,"536 E Walnut Ave, Fullerton, CA 92832",Fullerton,(714) 497-2189,https://www.eliterooter.com/location/fullerton/?utm_source=google&utm_medium=organic&utm_campaign=gmb,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.eliterooter.com/location/fullerton/?utm_source=google&utm_medium=organic&utm_campaign=gmb. Google lists website: https://www.eliterooter.com/location/fullerton/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://maps.google.com/?cid=3497262459917545126&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.eliterooter.com/location/fullerton/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(714) 497-2189,"536 E Walnut Ave, Fullerton, CA 92832",https://www.eliterooter.com/location/fullerton/?utm_source=google&utm_medium=organic&utm_campaign=gmb,high
ElitePro Plumbing And Drain,elitepro-plumbing-and-drain-lake-forest,home_services,plumber,socal,"2 S Pointe Dr Ste 155, Lake Forest, CA 92630",Lake Forest,(949) 775-6924,https://eliteplumbingr.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://eliteplumbingr.com/. Google lists website: https://eliteplumbingpros951.com/,https://maps.google.com/?cid=5178830127827071394&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://eliteplumbingpros951.com/,(951) 992-6227,"6139 Zircon Wy, Riverside, CA 92503",https://eliteplumbingr.com/,high
Emerald Green Plumbing Inc,emerald-green-plumbing-inc-irvine,home_services,plumber,socal,"18012 Cowan suite 107, Irvine, CA 92614",Irvine,(877) 273-7473,https://www.emeraldgreenplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.emeraldgreenplumbing.com/. Google lists website: https://www.emeraldgreenplumbing.com/,https://maps.google.com/?cid=14894421444604026049&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.emeraldgreenplumbing.com/,(877) 273-7473,"18012 Cowan suite 107, Irvine, CA 92614",https://www.emeraldgreenplumbing.com/,high
Emerald Plumber's San Clemente,emerald-plumber-s-san-clemente-san-clemente,home_services,plumber,socal,"115 S El Camino Real, San Clemente, CA 92672",San Clemente,,https://emeraldplumbers.com/San-Clemente,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://emeraldplumbers.com/San-Clemente. Google lists website: https://emeraldplumbers.com/San-Clemente,https://maps.google.com/?cid=13616930765976755231&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://emeraldplumbers.com/San-Clemente,,"115 S El Camino Real, San Clemente, CA 92672",https://emeraldplumbers.com/San-Clemente,high
Emergency Plumbing Services,emergency-plumbing-services-poway,home_services,plumber,socal,"13670 Danielson St Suite C, Poway, CA 92064",Poway,(858) 360-1748,https://www.epshelp.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.epshelp.com/. Google lists website: https://www.epshelp.com/,https://maps.google.com/?cid=17749965363614933526&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.epshelp.com/,(858) 360-1748,"13670 Danielson St Suite C, Poway, CA 92064",https://www.epshelp.com/,high
Emergency Response Plumbing & Drain Inc.,emergency-response-plumbing-drain-inc-moreno-valley,home_services,plumber,socal,"9780 Whitewater Rd, Moreno Valley, CA 92557",Moreno Valley,(951) 485-0911,https://www.emergencyresponseplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.emergencyresponseplumbing.com/. Google lists website: https://www.emergencyresponseplumbing.com/,https://maps.google.com/?cid=8198266056742616363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.emergencyresponseplumbing.com/,(951) 485-0911,"9780 Whitewater Rd, Moreno Valley, CA 92557",https://www.emergencyresponseplumbing.com/,high
Encinitas Plumbing,encinitas-plumbing-encinitas,home_services,plumber,socal,"187 Calle Magdalena Suite 205, Encinitas, CA 92024",Encinitas,(760) 230-5140,https://www.encinitasplumbingpro.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.encinitasplumbingpro.com/. Google lists website: https://www.encinitasplumbingpro.com/,https://maps.google.com/?cid=8217963301674698970&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.encinitasplumbingpro.com/,(760) 230-5140,"187 Calle Magdalena Suite 205, Encinitas, CA 92024",https://www.encinitasplumbingpro.com/,high
Encore Plumbing and Air,encore-plumbing-and-air-murrieta,home_services,plumber,socal,"41571 Corning Pl STE 110, Murrieta, CA 92562",Murrieta,(951) 219-0280,https://www.encoreplumbingtemecula.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.encoreplumbingtemecula.com/. Google lists website: https://www.encoreplumbingtemecula.com/,https://maps.google.com/?cid=10233706503331194181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.encoreplumbingtemecula.com/,(951) 219-0280,"41571 Corning Pl STE 110, Murrieta, CA 92562",https://www.encoreplumbingtemecula.com/,high
Enviro Plumbing,enviro-plumbing-santa-monica,home_services,plumber,socal,"3019 Ocean Park Blvd Unit 1, Santa Monica, CA 90405",Santa Monica,(310) 929-7642,https://enviroplumbing.com/?utm_campaign=gmb,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://enviroplumbing.com/?utm_campaign=gmb. Google lists website: https://enviroplumbing.com/?utm_campaign=gmb,https://maps.google.com/?cid=14496660918796509420&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://enviroplumbing.com/?utm_campaign=gmb,(310) 929-7642,"3019 Ocean Park Blvd Unit 1, Santa Monica, CA 90405",https://enviroplumbing.com/?utm_campaign=gmb,high
Escondido Plumbing Repair Experts,escondido-plumbing-repair-experts-escondido,home_services,plumber,socal,"2201-3 E Valley Pkwy, Escondido, CA 92027",Escondido,(760) 257-8235,http://escondidoplumbingrepairexperts.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://escondidoplumbingrepairexperts.com/. Google lists website: http://escondidoplumbingrepairexperts.com/,https://maps.google.com/?cid=11326098010252234785&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://escondidoplumbingrepairexperts.com/,(760) 257-8235,"2201-3 E Valley Pkwy, Escondido, CA 92027",http://escondidoplumbingrepairexperts.com/,high
Evans Plumbing Inc.,evans-plumbing-inc-costa-mesa,home_services,plumber,socal,"1720 Whittier Ave suite b, Costa Mesa, CA 92627",Costa Mesa,(949) 646-1185,https://evansplumbingservice.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://evansplumbingservice.com/. Google lists website: https://evansplumbingservice.com/,https://maps.google.com/?cid=17272496558453208838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://evansplumbingservice.com/,(949) 646-1185,"1720 Whittier Ave suite b, Costa Mesa, CA 92627",https://evansplumbingservice.com/,high
Exact Rooter & Plumbing,exact-rooter-plumbing-redlands,home_services,plumber,socal,"1560 Nelson St, Redlands, CA 92374",Redlands,(909) 557-6391,https://exactrooter.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://exactrooter.com/. Google lists website: https://exactrooter.com/,https://maps.google.com/?cid=9517555569107489754&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://exactrooter.com/,(909) 557-6391,"1560 Nelson St, Redlands, CA 92374",https://exactrooter.com/,high
Expert Plumbing Solutions,expert-plumbing-solutions-los-alamitos,home_services,plumber,socal,"10861 Cherry St UNIT 12, Los Alamitos, CA 90720",Los Alamitos,(562) 614-6479,https://expplumbingca.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://expplumbingca.com/. Google lists website: https://expplumbingca.com/,https://maps.google.com/?cid=1349781430696048166&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://expplumbingca.com/,(562) 614-6479,"10861 Cherry St UNIT 12, Los Alamitos, CA 90720",https://expplumbingca.com/,high
Expert Plumbing and Repipe,expert-plumbing-and-repipe-santee,home_services,plumber,socal,"10244 Santana St, Santee, CA 92071",Santee,(619) 335-5434,https://sdrepipe.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://sdrepipe.com/. Google lists website: https://sdrepipe.com/,https://maps.google.com/?cid=17257237757397008813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://sdrepipe.com/,(619) 335-5434,"10244 Santana St, Santee, CA 92071",https://sdrepipe.com/,high
Experts Plumber La Puente CA,experts-plumber-la-puente-ca-la-puente,home_services,plumber,socal,"13056 Valley Blvd, La Puente, CA 91746",La Puente,(626) 275-1897,http://expertsplumberlapuenteca.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://expertsplumberlapuenteca.com/. Google lists website: http://expertsplumberlapuenteca.com/,https://maps.google.com/?cid=8005230375028879417&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://expertsplumberlapuenteca.com/,(626) 275-1897,"13056 Valley Blvd, La Puente, CA 91746",http://expertsplumberlapuenteca.com/,high
Express Plumber Mission Viejo,express-plumber-mission-viejo-mission-viejo,home_services,plumber,socal,"27001 La Paz Rd #404b, Mission Viejo, CA 92691",Mission Viejo,(949) 203-3995,http://expressplumbermissionviejo.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://expressplumbermissionviejo.com/. Google lists website: http://expressplumbermissionviejo.com/,https://maps.google.com/?cid=4706434206929441254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://expressplumbermissionviejo.com/,(949) 203-3995,"27001 La Paz Rd #404b, Mission Viejo, CA 92691",http://expressplumbermissionviejo.com/,high
Express Plumbing Los Angeles,express-plumbing-los-angeles-los-angeles,home_services,plumber,socal,"11728 Wilshire Blvd, Los Angeles, CA 90025",Los Angeles,(310) 882-7967,https://getexpressplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://getexpressplumbing.com/. Google lists website: https://getexpressplumbing.com/,https://maps.google.com/?cid=17899856581607196488&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://getexpressplumbing.com/,(310) 882-7967,"11728 Wilshire Blvd, Los Angeles, CA 90025",https://getexpressplumbing.com/,high
F & M Plumbing,f-m-plumbing-pasadena,home_services,plumber,socal,"1493 Lincoln Ave, Pasadena, CA 91103",Pasadena,(626) 296-1060,http://www.fandmplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://www.fandmplumbing.com/. Google lists website: http://www.fandmplumbing.com/,https://maps.google.com/?cid=15101047271971939359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://www.fandmplumbing.com/,(626) 296-1060,"1493 Lincoln Ave, Pasadena, CA 91103",http://www.fandmplumbing.com/,high
"Family Plumbing & Rooter Services, Inc",family-plumbing-rooter-services-inc-costa-mesa,home_services,plumber,socal,"1835, 510 Newport Blvd # A109, Costa Mesa, CA 92627",Costa Mesa,(949) 648-6645,http://familyplumbingoc.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://familyplumbingoc.com/. Google lists website: http://familyplumbingoc.com/,https://maps.google.com/?cid=12226905913922376729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://familyplumbingoc.com/,(949) 648-6645,"1835, 510 Newport Blvd # A109, Costa Mesa, CA 92627",http://familyplumbingoc.com/,high
Family Pride Plumbing,family-pride-plumbing-lake-elsinore,home_services,plumber,socal,"32440 Cape Dr, Lake Elsinore, CA 92530",Lake Elsinore,(951) 447-8162,https://www.familyprideplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.familyprideplumbing.com/. Google lists website: https://www.familyprideplumbing.com/,https://maps.google.com/?cid=1588852720601497182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.familyprideplumbing.com/,(951) 447-8162,"32440 Cape Dr, Lake Elsinore, CA 92530",https://www.familyprideplumbing.com/,high
"Family Ties Air, Plumbing, & Drain",family-ties-air-plumbing-drain-fontana,home_services,plumber,socal,"7655 Sierra Ave., Fontana, CA 92336",Fontana,(909) 332-2558,https://familytieshvacp.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://familytieshvacp.com/. Google lists website: https://familytieshvacp.com/,https://maps.google.com/?cid=1262797712486100390&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://familytieshvacp.com/,(909) 332-2558,"7655 Sierra Ave., Fontana, CA 92336",https://familytieshvacp.com/,high
Fanti Sewer & Drains,fanti-sewer-drains-cerritos,home_services,plumber,socal,"18000 Studebaker Rd # 700, Cerritos, CA 90703",Cerritos,(949) 686-7244,https://gofantiplumbing.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://gofantiplumbing.com/. Google lists website: https://gofantiplumbing.com/,https://maps.google.com/?cid=4677260899551649894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://gofantiplumbing.com/,(949) 686-7244,"18000 Studebaker Rd # 700, Cerritos, CA 90703",https://gofantiplumbing.com/,high
Fast Response Plumbers Palmdale,fast-response-plumbers-palmdale-palmdale,home_services,plumber,socal,"820 W Avenue P, Palmdale, CA 93551",Palmdale,(661) 200-7348,http://fastresponseplumberspalmdale.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://fastresponseplumberspalmdale.com/. Google lists website: http://fastresponseplumberspalmdale.com/,https://maps.google.com/?cid=593290841014980052&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://fastresponseplumberspalmdale.com/,(661) 200-7348,"820 W Avenue P, Palmdale, CA 93551",http://fastresponseplumberspalmdale.com/,high
Fast Response Plumbers Rosemead,fast-response-plumbers-rosemead-rosemead,home_services,plumber,socal,"2543 San Gabriel Blvd, Rosemead, CA 91770",Rosemead,(626) 244-2784,http://fastresponseplumbersrosemead.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://fastresponseplumbersrosemead.com/. Google lists website: http://fastresponseplumbersrosemead.com/,https://maps.google.com/?cid=1479307717035634273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://fastresponseplumbersrosemead.com/,(626) 244-2784,"2543 San Gabriel Blvd, Rosemead, CA 91770",http://fastresponseplumbersrosemead.com/,high
Fast Response Plumbers Torrance,fast-response-plumbers-torrance-torrance,home_services,plumber,socal,"22932 Lockness Ave, Torrance, CA 90501",Torrance,(310) 504-2481,http://fastresponseplumberstorrance.com/,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: http://fastresponseplumberstorrance.com/. Google lists website: http://fastresponseplumberstorrance.com/,https://maps.google.com/?cid=8259650382509310725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,http://fastresponseplumberstorrance.com/,(310) 504-2481,"22932 Lockness Ave, Torrance, CA 90501",http://fastresponseplumberstorrance.com/,high
Ferris Family Plumbing and Repipe,ferris-family-plumbing-and-repipe-mission-viejo,home_services,plumber,socal,"24451 Ardisa, Mission Viejo, CA 92692",Mission Viejo,(949) 584-8772,https://www.repipeorangecounty.com/get-your-free-estimate,live_website_found,google_places,rejected,rejected_has_website,Live website found via listed: https://www.repipeorangecounty.com/get-your-free-estimate. Google lists website: https://www.repipeorangecounty.com/get-your-free-estimate,https://maps.google.com/?cid=1208430769186510423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,https://www.repipeorangecounty.com/get-your-free-estimate,(949) 584-8772,"24451 Ardisa, Mission Viejo, CA 92692",https://www.repipeorangecounty.com/get-your-free-estimate,high
